ISBN,Book-Rating,Year-Of-Publication-Binned,Book-Author-Encoded,Book-Publisher-Encoded,Book-Title-Embeddings,User-Age-Binned,User-Location-Encoded,User-ID
0312966539,5,6.0,1691.0,1164.0,0.24357475,-0.9476558612695865,0.1328649791732131,68087
0786885157,8,7.0,535.0,593.0,11.120454,1.2780137199889046,0.9671873363170795,68127
0140187480,5,6.0,2757.0,914.0,-0.4935724,0.16517892935965903,0.1328649791732131,68128
0451522605,6,5.0,5640.0,1118.0,-1.863759,0.16517892935965903,0.1328649791732131,68128
0671774557,9,7.0,1960.0,966.0,17.48938,0.16517892935965903,0.1328649791732131,68128
0802117171,6,7.0,4022.0,486.0,-18.297049,-0.576710931059838,0.4781018166120544,68151
0449006158,5,7.0,1768.0,110.0,2.2031188,-0.20576600085008945,0.7082597082379486,68156
0670859761,9,6.0,2845.0,1298.0,8.654982,-0.20576600085008945,0.7082597082379486,68156
1566473195,6,6.0,886.0,186.0,7.9543014,-0.20576600085008945,0.7082597082379486,68156
014009864X,7,6.0,2733.0,914.0,9.867988,0.5361238595694076,-1.1617731612224418,68184
0451185633,6,6.0,1429.0,1117.0,5.4612055,-0.9476558612695865,0.9959570727703163,68185
0451211111,8,7.0,2590.0,833.0,10.603244,-0.9476558612695865,0.9959570727703163,68185
0486414132,9,7.0,2090.0,339.0,-2.0049863,-0.9476558612695865,0.9959570727703163,68185
0553264435,8,6.0,2237.0,112.0,9.5356,-0.9476558612695865,0.9959570727703163,68185
0141312351,9,7.0,2433.0,996.0,9.093017,0.5361238595694076,0.9671873363170795,68227
0671693646,7,6.0,4294.0,1167.0,17.95043,1.2780137199889046,0.4205623437055808,68234
0671626191,7,6.0,966.0,1121.0,9.799955,0.907068789779156,1.05349654567679,68249
0895296314,8,6.0,4194.0,92.0,11.9190645,0.907068789779156,1.05349654567679,68249
0743442849,5,7.0,5681.0,81.0,3.2202013,-0.576710931059838,0.7945689175976589,68256
0812928423,5,6.0,4264.0,1022.0,14.078025,-0.576710931059838,0.7945689175976589,68256
0425142884,8,6.0,4330.0,151.0,9.660528,0.5361238595694076,0.10409524271997632,68257
0345340205,8,6.0,1940.0,110.0,8.828712,0.5361238595694076,0.21917418853292342,68261
0425172554,10,6.0,2649.0,153.0,7.7759647,2.0199035804084016,0.7082597082379486,68272
1551667495,5,7.0,2998.0,796.0,7.9807653,2.0199035804084016,0.7082597082379486,68272
0060674695,9,4.0,4472.0,535.0,10.305562,-0.576710931059838,-0.06852317599944432,68308
0061059579,10,7.0,3525.0,390.0,7.9141426,0.5361238595694076,0.7082597082379486,68309
0819562718,8,6.0,4850.0,1342.0,4.38208,0.5361238595694076,0.7082597082379486,68309
0679734481,5,6.0,3649.0,1307.0,9.508174,-0.20576600085008945,0.7370294446911854,68349
0849943477,8,7.0,2960.0,1343.0,12.949808,2.7617934408278986,0.1328649791732131,68352
0446601616,8,6.0,1079.0,1327.0,3.7650719,-1.318600791479335,0.7657991811444221,68378
0393047520,5,6.0,2548.0,1322.0,13.393058,-0.20576600085008945,0.1328649791732131,68383
0395893380,10,6.0,827.0,760.0,13.815867,-0.20576600085008945,0.1328649791732131,68383
0684848120,5,6.0,1171.0,424.0,2.0557587,-0.20576600085008945,0.1328649791732131,68383
0870113992,8,5.0,4981.0,661.0,4.3462095,-0.20576600085008945,0.1328649791732131,68383
1568582196,10,7.0,4515.0,440.0,13.201358,-0.20576600085008945,0.1328649791732131,68383
0312381859,9,4.0,4336.0,1161.0,4.1237473,0.907068789779156,0.1328649791732131,68436
037576030X,8,7.0,111.0,801.0,-0.17297758,0.907068789779156,0.1328649791732131,68436
0380000547,8,5.0,472.0,524.0,18.167658,0.907068789779156,0.1328649791732131,68436
0679725415,8,5.0,5464.0,1305.0,-0.16253908,0.907068789779156,0.1328649791732131,68436
0140442383,5,4.0,2091.0,914.0,-1.2048457,-0.9476558612695865,0.1328649791732131,68468
0679734481,8,6.0,3649.0,1307.0,9.508174,-0.20576600085008945,0.1328649791732131,68478
0373289073,8,6.0,5417.0,515.0,15.40913,-0.576710931059838,-0.0972929124526811,68491
0373291221,10,7.0,3262.0,515.0,15.296863,-0.576710931059838,-0.0972929124526811,68491
0373710127,5,7.0,1694.0,515.0,15.569819,-0.576710931059838,-0.0972929124526811,68491
050552094X,6,6.0,3330.0,732.0,2.4360046,-0.576710931059838,-0.0972929124526811,68491
0060193123,6,6.0,2917.0,246.0,6.3066144,0.5361238595694076,0.5068715530652912,68555
0060930993,7,7.0,2700.0,931.0,13.434576,0.5361238595694076,0.5068715530652912,68555
0310425115,8,5.0,1465.0,1393.0,12.701517,0.5361238595694076,0.5068715530652912,68555
0380721783,8,6.0,5120.0,93.0,9.263186,0.5361238595694076,0.5068715530652912,68555
0380726041,10,7.0,5120.0,93.0,16.326735,0.5361238595694076,0.5068715530652912,68555
0385302312,10,6.0,1057.0,297.0,6.8803186,0.5361238595694076,0.5068715530652912,68555
0425177181,5,7.0,2255.0,153.0,5.0177474,0.5361238595694076,0.5068715530652912,68555
0446530662,10,7.0,4502.0,1324.0,12.763786,0.5361238595694076,0.5068715530652912,68555
0451184742,6,6.0,434.0,1117.0,8.50147,0.5361238595694076,0.5068715530652912,68555
0451186281,5,6.0,3971.0,830.0,5.708499,0.5361238595694076,0.5068715530652912,68555
0517692007,10,6.0,1822.0,1022.0,2.6124575,0.5361238595694076,0.5068715530652912,68555
0590426877,7,5.0,1902.0,1092.0,16.750015,0.5361238595694076,0.5068715530652912,68555
0684841371,10,7.0,2177.0,1121.0,13.56933,0.5361238595694076,0.5068715530652912,68555
0766607208,10,7.0,3628.0,802.0,0.68699384,0.5361238595694076,0.5068715530652912,68555
0766607216,10,7.0,852.0,802.0,-0.42523482,0.5361238595694076,0.5068715530652912,68555
0786867655,6,7.0,3019.0,798.0,6.214149,0.5361238595694076,0.5068715530652912,68555
0842382895,9,7.0,2960.0,1257.0,16.459797,0.5361238595694076,0.5068715530652912,68555
0871236168,8,5.0,2401.0,159.0,16.896254,0.5361238595694076,0.5068715530652912,68555
155661246X,8,6.0,2401.0,159.0,11.022118,0.5361238595694076,0.5068715530652912,68555
155661327X,8,6.0,2401.0,159.0,1.9847836,0.5361238595694076,0.5068715530652912,68555
155661456X,8,6.0,2401.0,158.0,8.858262,0.5361238595694076,0.5068715530652912,68555
0785268766,10,7.0,1979.0,1208.0,12.735881,0.907068789779156,0.8521083905041325,68568
0688037348,8,5.0,3069.0,1139.0,7.8311076,1.2780137199889046,0.8521083905041325,68581
0380776332,7,6.0,3022.0,93.0,10.819766,0.907068789779156,0.1328649791732131,68605
1551923564,7,7.0,3565.0,678.0,11.7265005,1.2780137199889046,0.1328649791732131,68621
0804118213,9,6.0,1456.0,621.0,4.3000984,-0.9476558612695865,0.7082597082379486,68683
0380809060,9,6.0,4711.0,390.0,1.9306583,0.907068789779156,0.8808781269573692,68760
0380810298,5,7.0,3815.0,537.0,11.626547,0.907068789779156,0.8808781269573692,68760
0671027743,6,7.0,4493.0,962.0,8.612827,0.907068789779156,0.8808781269573692,68760
0688069444,10,5.0,3149.0,530.0,0.8185266,0.907068789779156,0.8808781269573692,68760
0688163785,9,6.0,1585.0,1356.0,14.341285,0.907068789779156,0.8808781269573692,68760
0875967663,9,6.0,4710.0,1061.0,14.049215,0.907068789779156,0.8808781269573692,68760
0880380845,8,5.0,1846.0,1363.0,17.427542,0.907068789779156,0.8808781269573692,68760
0385185626,8,5.0,80.0,335.0,2.283811,1.6489586501986528,1.05349654567679,68836
0425085295,5,5.0,1022.0,922.0,12.369469,2.39084851061815,0.1328649791732131,68854
0802733727,7,7.0,2342.0,1325.0,-4.3215632,1.6489586501986528,0.19040445207968665,68943
0373763840,8,7.0,4978.0,1119.0,15.229757,0.5361238595694076,0.21917418853292342,68998
0373791135,10,7.0,5416.0,515.0,15.287318,0.5361238595694076,0.21917418853292342,68998
0373791143,10,7.0,2459.0,515.0,15.421037,0.5361238595694076,0.21917418853292342,68998
0373263090,5,6.0,665.0,1374.0,3.3471332,0.16517892935965903,0.7370294446911854,69017
068814182X,8,6.0,3246.0,1356.0,1.4362347,0.5361238595694076,0.39179260725234405,69032
0880705744,10,5.0,3731.0,811.0,11.934093,1.2780137199889046,-2.053634991272782,69042
0060192488,8,7.0,1272.0,530.0,7.53023,0.5361238595694076,0.7082597082379486,69078
0060241012,9,5.0,4178.0,528.0,8.3595495,0.5361238595694076,0.7082597082379486,69078
0060812508,9,6.0,4561.0,539.0,14.011864,0.5361238595694076,0.7082597082379486,69078
0060920076,8,6.0,4779.0,929.0,10.406726,0.5361238595694076,0.7082597082379486,69078
0060927208,8,6.0,2168.0,1031.0,-4.093308,0.5361238595694076,0.7082597082379486,69078
0060953101,7,6.0,949.0,929.0,3.6699622,0.5361238595694076,0.7082597082379486,69078
0140075577,7,6.0,1945.0,914.0,1.5007074,0.5361238595694076,0.7082597082379486,69078
0151004145,8,7.0,2801.0,507.0,5.4197073,0.5361238595694076,0.7082597082379486,69078
0253200016,9,2.0,4098.0,605.0,9.921365,0.5361238595694076,0.7082597082379486,69078
031210426X,7,6.0,3338.0,1157.0,0.9551607,0.5361238595694076,0.7082597082379486,69078
0312263899,7,7.0,3606.0,944.0,14.273214,0.5361238595694076,0.7082597082379486,69078
0345421329,8,6.0,3938.0,110.0,5.1196346,0.5361238595694076,0.7082597082379486,69078
0375726624,9,7.0,5272.0,1307.0,6.3269315,0.5361238595694076,0.7082597082379486,69078
0393315355,6,6.0,2736.0,1321.0,-2.13949,0.5361238595694076,0.7082597082379486,69078
0394805801,8,3.0,2434.0,1014.0,-1.380571,0.5361238595694076,0.7082597082379486,69078
0394824725,8,4.0,4580.0,40.0,0.6132097,0.5361238595694076,0.7082597082379486,69078
0451515048,8,3.0,5446.0,922.0,6.146849,0.5361238595694076,0.7082597082379486,69078
0451522664,9,6.0,5640.0,1118.0,-1.6237141,0.5361238595694076,0.7082597082379486,69078
0451527364,9,6.0,2100.0,1117.0,-0.43423575,0.5361238595694076,0.7082597082379486,69078
0517549565,6,5.0,4067.0,1017.0,13.013827,0.5361238595694076,0.7082597082379486,69078
0590360809,8,6.0,2957.0,595.0,-0.24500139,0.5361238595694076,0.7082597082379486,69078
0618065822,8,7.0,235.0,760.0,9.279992,0.5361238595694076,0.7082597082379486,69078
067003245X,9,7.0,3526.0,1298.0,5.3192444,0.5361238595694076,0.7082597082379486,69078
0671013882,7,6.0,139.0,1336.0,8.4701805,0.5361238595694076,0.7082597082379486,69078
0679424164,5,6.0,204.0,1017.0,6.854759,0.5361238595694076,0.7082597082379486,69078
067973709X,6,6.0,4062.0,1307.0,9.656836,0.5361238595694076,0.7082597082379486,69078
0679783512,8,7.0,1317.0,801.0,0.06316178,0.5361238595694076,0.7082597082379486,69078
0679880909,8,6.0,4580.0,40.0,3.3370345,0.5361238595694076,0.7082597082379486,69078
0684813025,7,6.0,5658.0,1104.0,3.9838612,0.5361238595694076,0.7082597082379486,69078
0786885424,7,7.0,2096.0,593.0,3.810798,0.5361238595694076,0.7082597082379486,69078
0802133487,6,6.0,148.0,486.0,7.370299,0.5361238595694076,0.7082597082379486,69078
0805053034,8,6.0,3187.0,887.0,0.054065898,0.5361238595694076,0.7082597082379486,69078
0809122774,7,5.0,2660.0,906.0,12.733949,0.5361238595694076,0.7082597082379486,69078
0812921135,8,6.0,1763.0,1017.0,5.8233395,0.5361238595694076,0.7082597082379486,69078
0871961296,8,5.0,1867.0,406.0,3.9679873,0.5361238595694076,0.7082597082379486,69078
0872860272,8,3.0,2256.0,257.0,2.4967852,0.5361238595694076,0.7082597082379486,69078
1566196884,8,0.0,1528.0,131.0,3.2680244,0.5361238595694076,0.7082597082379486,69078
3453211014,8,7.0,974.0,564.0,26.378716,-0.576710931059838,-2.3125626193519127,69089
1855858320,8,7.0,906.0,249.0,13.817398,-0.576710931059838,0.8521083905041325,69120
0060929383,5,6.0,346.0,929.0,-2.5212219,-0.20576600085008945,1.05349654567679,69156
0312878842,8,7.0,1540.0,1227.0,19.562822,-0.20576600085008945,1.05349654567679,69156
0345417089,8,7.0,2303.0,295.0,0.27243495,-0.20576600085008945,1.05349654567679,69156
0345423348,5,7.0,1953.0,110.0,8.537496,-0.20576600085008945,1.05349654567679,69156
0345442644,9,7.0,2303.0,295.0,11.71102,-0.20576600085008945,1.05349654567679,69156
0380976706,8,7.0,1851.0,1356.0,4.3883314,-0.20576600085008945,1.05349654567679,69156
044101013X,9,7.0,4947.0,17.0,10.162303,-0.20576600085008945,1.05349654567679,69156
0441011349,8,7.0,4947.0,17.0,2.4473948,-0.20576600085008945,1.05349654567679,69156
0451458710,6,7.0,72.0,1059.0,7.569525,-0.20576600085008945,1.05349654567679,69156
0451526295,8,6.0,2361.0,1117.0,-2.0175765,-0.20576600085008945,1.05349654567679,69156
0553381849,9,7.0,1573.0,112.0,6.8189564,-0.20576600085008945,1.05349654567679,69156
0743436040,8,7.0,2748.0,104.0,10.628799,-0.20576600085008945,1.05349654567679,69156
0765304341,9,7.0,849.0,869.0,9.681111,-0.20576600085008945,1.05349654567679,69156
0765305402,7,7.0,4867.0,1227.0,16.995773,-0.20576600085008945,1.05349654567679,69156
0880297166,7,6.0,3315.0,757.0,2.929917,0.907068789779156,0.8233386540508957,69180
0060929499,8,6.0,2573.0,929.0,14.210565,2.0199035804084016,0.9671873363170795,69188
0312099150,9,6.0,1718.0,1161.0,10.651727,2.0199035804084016,0.9671873363170795,69188
0553108441,7,6.0,2329.0,118.0,5.6365066,2.0199035804084016,0.9671873363170795,69188
0449210375,7,5.0,1059.0,415.0,10.595395,-0.9476558612695865,0.21917418853292342,69211
0449224619,7,6.0,2681.0,416.0,-1.658721,-0.9476558612695865,0.21917418853292342,69211
0767905997,8,7.0,2643.0,200.0,-5.865267,-0.9476558612695865,0.21917418853292342,69211
0831756055,8,5.0,5549.0,925.0,3.5937037,-0.9476558612695865,0.21917418853292342,69211
1558748946,7,7.0,2244.0,556.0,13.965239,-0.9476558612695865,0.21917418853292342,69211
0671504207,10,5.0,3190.0,1121.0,10.144667,1.2780137199889046,0.7370294446911854,69232
0345443276,6,7.0,4817.0,416.0,8.377177,-1.318600791479335,-2.024865254819545,69252
0385084765,9,6.0,1490.0,54.0,7.4744453,-1.318600791479335,-2.024865254819545,69252
0486419312,8,7.0,2020.0,339.0,-1.9840741,-1.6895457216890835,0.8521083905041325,69274
0886773733,8,5.0,3598.0,288.0,6.6805434,-0.9476558612695865,-0.0972929124526811,69335
0060932775,7,7.0,4316.0,929.0,3.7494047,1.6489586501986528,0.10409524271997632,69345
0671606875,10,5.0,5452.0,962.0,-2.2636573,-0.9476558612695865,0.3342531343458705,69354
0486294501,8,6.0,620.0,339.0,-1.9137895,0.5361238595694076,0.7082597082379486,69355
0745917437,10,7.0,226.0,224.0,4.7320414,0.5361238595694076,0.7082597082379486,69355
0805003169,7,5.0,4615.0,889.0,12.276891,0.5361238595694076,0.7082597082379486,69355
0883964201,8,6.0,1404.0,182.0,13.940831,0.5361238595694076,0.7082597082379486,69355
0883964481,8,6.0,4191.0,182.0,-0.27287382,0.5361238595694076,0.7082597082379486,69355
0385492235,7,7.0,64.0,335.0,9.275284,0.907068789779156,0.8521083905041325,69378
0525155627,8,4.0,1726.0,350.0,5.5712852,0.907068789779156,0.8521083905041325,69378
0684864886,6,7.0,3113.0,1121.0,2.8408024,0.907068789779156,0.8521083905041325,69378
0876306954,6,5.0,2200.0,202.0,9.257223,0.907068789779156,0.8521083905041325,69378
0679880909,8,6.0,4580.0,40.0,3.3370345,-0.576710931059838,0.5931807624250015,69389
0842321950,6,6.0,2526.0,1257.0,14.988012,-0.576710931059838,0.5931807624250015,69389
0842321969,6,6.0,2526.0,1257.0,12.40968,-0.576710931059838,0.5931807624250015,69389
0842343253,6,6.0,2526.0,1257.0,12.409733,-0.576710931059838,0.5931807624250015,69389
0842343288,6,7.0,2528.0,1257.0,7.0684237,-0.576710931059838,0.5931807624250015,69389
0440146623,9,5.0,1438.0,298.0,5.7101,0.16517892935965903,-0.7877665873303638,69405
155166321X,7,6.0,4051.0,796.0,7.8371096,0.16517892935965903,-0.7877665873303638,69405
0399144897,7,6.0,2255.0,1000.0,5.435092,-0.20576600085008945,0.1328649791732131,69410
0451206274,5,7.0,2037.0,1117.0,10.321586,0.16517892935965903,0.909647863410606,69425
0140135154,9,6.0,2667.0,914.0,11.897761,0.16517892935965903,-0.5576086957044695,69460
0451205286,5,7.0,2474.0,1117.0,8.346363,-1.318600791479335,0.1328649791732131,69512
0394534816,10,6.0,703.0,1017.0,9.17622,-0.576710931059838,0.9384175998638428,69600
080213940X,7,7.0,4107.0,486.0,8.09113,2.7617934408278986,0.9671873363170795,69612
0449909859,7,6.0,238.0,110.0,5.7990446,-0.576710931059838,1.024726809223553,69627
0486268667,8,6.0,4615.0,339.0,-2.0422125,-0.576710931059838,1.024726809223553,69627
0486278085,8,6.0,5529.0,339.0,-1.9775022,-0.576710931059838,1.024726809223553,69627
0553267981,7,6.0,2756.0,113.0,11.297055,-0.576710931059838,1.024726809223553,69627
1852424001,6,6.0,3454.0,1112.0,5.541476,-0.576710931059838,1.024726809223553,69627
034532448X,10,6.0,4459.0,295.0,8.5599575,-0.20576600085008945,-0.0972929124526811,69648
0345355245,6,5.0,2897.0,295.0,8.5473795,-0.20576600085008945,0.8808781269573692,69684
0553268082,5,5.0,3416.0,113.0,12.56499,-0.20576600085008945,0.8808781269573692,69684
0802138616,7,7.0,913.0,486.0,10.440055,-0.20576600085008945,0.8808781269573692,69684
1557831572,7,6.0,2537.0,62.0,-0.59426266,-0.20576600085008945,0.8808781269573692,69684
0061008273,8,6.0,193.0,524.0,1.2952797,-0.9476558612695865,0.1328649791732131,69697
0312979681,9,7.0,3390.0,1163.0,12.469501,-0.9476558612695865,0.1328649791732131,69697
0373077459,9,6.0,4051.0,1119.0,14.864976,-0.9476558612695865,0.1328649791732131,69697
0373257295,10,6.0,3390.0,515.0,15.444261,-0.9476558612695865,0.1328649791732131,69697
0373257759,10,6.0,3390.0,515.0,15.45346,-0.9476558612695865,0.1328649791732131,69697
0373257988,9,6.0,3390.0,515.0,15.324168,-0.9476558612695865,0.1328649791732131,69697
0373258704,10,7.0,3390.0,515.0,11.175313,-0.9476558612695865,0.1328649791732131,69697
0373258984,9,7.0,3262.0,515.0,15.364555,-0.9476558612695865,0.1328649791732131,69697
0373288964,9,6.0,5320.0,515.0,-0.026971525,-0.9476558612695865,0.1328649791732131,69697
0373291612,5,7.0,2873.0,515.0,15.542672,-0.9476558612695865,0.1328649791732131,69697
0373483325,8,6.0,4051.0,1119.0,7.258996,-0.9476558612695865,0.1328649791732131,69697
0373833512,8,6.0,2427.0,515.0,10.88606,-0.9476558612695865,0.1328649791732131,69697
0399151745,9,7.0,157.0,1001.0,8.271836,-0.9476558612695865,0.1328649791732131,69697
0425190714,9,7.0,4491.0,153.0,1.815531,-0.9476558612695865,0.1328649791732131,69697
0446609625,8,7.0,4434.0,1333.0,10.281036,-0.9476558612695865,0.1328649791732131,69697
0451405323,8,6.0,1841.0,831.0,5.5481687,-0.9476558612695865,0.1328649791732131,69697
0451407482,8,6.0,4557.0,867.0,1.0041442,-0.9476558612695865,0.1328649791732131,69697
067101966X,8,6.0,2427.0,962.0,11.002765,-0.9476558612695865,0.1328649791732131,69697
0671019740,9,6.0,3329.0,962.0,10.833748,-0.9476558612695865,0.1328649791732131,69697
0671026828,8,6.0,2561.0,962.0,10.511894,-0.9476558612695865,0.1328649791732131,69697
0671027948,8,6.0,3329.0,962.0,0.44124767,-0.9476558612695865,0.1328649791732131,69697
0671041649,8,7.0,1675.0,1131.0,7.954714,-0.9476558612695865,0.1328649791732131,69697
0671523066,8,6.0,2427.0,81.0,8.767204,-0.9476558612695865,0.1328649791732131,69697
0821768425,8,7.0,2592.0,1388.0,11.463559,-0.9476558612695865,0.1328649791732131,69697
0843944382,9,6.0,1120.0,691.0,10.282406,-0.9476558612695865,0.1328649791732131,69697
0843950501,10,7.0,909.0,691.0,9.201211,-0.9476558612695865,0.1328649791732131,69697
088166247X,10,6.0,633.0,775.0,2.0086184,-0.9476558612695865,0.1328649791732131,69697
155166013X,8,6.0,2427.0,796.0,7.887615,-0.9476558612695865,0.1328649791732131,69697
1551664623,8,6.0,2427.0,796.0,9.09331,-0.9476558612695865,0.1328649791732131,69697
1551668173,8,7.0,2427.0,796.0,12.328045,-0.9476558612695865,0.1328649791732131,69697
1571740570,5,6.0,4642.0,502.0,11.097161,0.16517892935965903,0.1328649791732131,69709
0425174727,8,7.0,61.0,153.0,-1.363203,-0.20576600085008945,0.535641289518528,69721
0590447874,7,6.0,1354.0,1091.0,8.504997,-0.20576600085008945,0.535641289518528,69721
0812555333,5,6.0,1923.0,1230.0,1.9558884,-0.20576600085008945,0.535641289518528,69721
0880297697,7,6.0,2167.0,757.0,7.6243453,-0.20576600085008945,0.535641289518528,69721
0451527127,5,6.0,5640.0,1117.0,-0.5981135,-1.318600791479335,-2.024865254819545,69749
0671787861,10,7.0,5183.0,1167.0,18.192848,0.5361238595694076,0.8521083905041325,69775
0764552503,10,7.0,639.0,437.0,6.888773,0.5361238595694076,0.8521083905041325,69775
2070299732,8,4.0,3564.0,1089.0,21.593824,-0.20576600085008945,-1.53577973511452,69808
2070364771,8,6.0,87.0,1088.0,21.523136,-0.20576600085008945,-1.53577973511452,69808
2070392643,6,6.0,1608.0,452.0,7.6821065,-0.20576600085008945,-1.53577973511452,69808
2070409848,5,6.0,3578.0,452.0,22.177149,-0.20576600085008945,-1.53577973511452,69808
2070513793,8,6.0,5.0,454.0,22.2529,-0.20576600085008945,-1.53577973511452,69808
2253138533,8,6.0,1324.0,684.0,26.63836,-0.20576600085008945,-1.53577973511452,69808
031226982X,5,7.0,1522.0,1164.0,8.38351,-0.9476558612695865,0.4781018166120544,69823
009179319X,8,6.0,2682.0,591.0,6.619458,2.7617934408278986,1.024726809223553,69929
0061092541,7,6.0,430.0,537.0,7.8436146,0.16517892935965903,0.8808781269573692,69933
0316354724,7,6.0,2077.0,714.0,2.8302405,0.16517892935965903,0.8808781269573692,69933
0446602159,8,6.0,417.0,1327.0,8.570304,0.16517892935965903,0.8808781269573692,69933
0671026798,8,7.0,75.0,962.0,9.5353775,0.16517892935965903,0.8808781269573692,69933
1582431795,8,7.0,4900.0,267.0,5.5306573,0.907068789779156,0.8521083905041325,69963
0515119210,7,6.0,209.0,637.0,11.64198,0.5361238595694076,-1.9673257819130714,69967
0805058362,9,6.0,4616.0,889.0,2.7822034,0.5361238595694076,-1.9673257819130714,69967
0060930004,8,6.0,5122.0,929.0,7.915279,0.5361238595694076,0.7370294446911854,69971
0312862873,9,6.0,4202.0,1227.0,7.248422,0.5361238595694076,0.7370294446911854,69971
0345447549,9,7.0,1443.0,110.0,2.156912,0.5361238595694076,0.7370294446911854,69971
0553106635,9,7.0,1882.0,112.0,17.253977,0.5361238595694076,0.7370294446911854,69971
0553296590,8,6.0,5527.0,112.0,6.5281405,0.5361238595694076,0.7370294446911854,69971
0553577255,8,6.0,3444.0,1154.0,16.771614,0.5361238595694076,0.7370294446911854,69971
0553577778,8,6.0,1148.0,113.0,16.927374,0.5361238595694076,0.7370294446911854,69971
0889951926,6,6.0,779.0,1040.0,2.6402578,0.5361238595694076,0.7370294446911854,69971
1565122038,8,6.0,764.0,42.0,2.9741971,0.5361238595694076,0.7370294446911854,69971
0060007834,5,7.0,1706.0,929.0,15.844413,0.5361238595694076,-2.053634991272782,69981
0375508856,7,7.0,669.0,1009.0,14.057476,0.16517892935965903,0.9671873363170795,69986
0778320537,10,7.0,1631.0,796.0,11.653794,0.16517892935965903,0.9671873363170795,69986
0066211484,10,7.0,1511.0,530.0,4.4386387,-0.9476558612695865,0.535641289518528,69990
0440234735,5,6.0,3791.0,301.0,1.5604188,0.5361238595694076,0.27671366143939696,70014
0451410718,8,7.0,1299.0,867.0,3.7343178,-0.576710931059838,-1.9960955183663083,70052
1862300372,8,6.0,2059.0,55.0,10.737059,2.0199035804084016,-0.8165363237836005,70063
0515130982,6,7.0,4183.0,637.0,10.92218,-0.576710931059838,-1.9960955183663083,70138
0671520350,5,6.0,5641.0,964.0,18.23096,-0.9476558612695865,-1.9673257819130714,70183
0786901179,5,6.0,3686.0,1363.0,17.475056,-0.9476558612695865,-1.9673257819130714,70183
156076905X,5,6.0,3686.0,1363.0,17.419945,-0.9476558612695865,-1.9673257819130714,70183
0140258809,7,6.0,2868.0,914.0,5.696712,2.0199035804084016,0.4781018166120544,70192
0440220769,5,6.0,3008.0,298.0,9.395414,2.0199035804084016,0.4781018166120544,70192
0451406648,7,6.0,658.0,867.0,10.748433,1.2780137199889046,0.1328649791732131,70198
0060800712,9,1.0,1621.0,530.0,10.921292,1.6489586501986528,0.1328649791732131,70205
0451518845,9,6.0,852.0,832.0,5.7016726,1.6489586501986528,0.1328649791732131,70205
0452267307,10,5.0,435.0,961.0,11.026924,1.6489586501986528,0.1328649791732131,70205
0670891622,5,7.0,938.0,1298.0,13.874556,1.6489586501986528,0.1328649791732131,70205
0439256364,8,7.0,117.0,1100.0,9.923053,1.6489586501986528,-1.9960955183663083,70222
0452259436,9,5.0,3616.0,924.0,14.20069,-0.9476558612695865,0.1328649791732131,70302
055321232X,8,5.0,2788.0,113.0,-1.7661278,-0.9476558612695865,0.1328649791732131,70302
0804112592,5,6.0,4225.0,416.0,1.7187784,-0.576710931059838,0.2479439249861602,70316
0064409457,5,7.0,661.0,538.0,16.427856,-0.20576600085008945,0.650720235331475,70318
0760720118,5,0.0,325.0,132.0,3.9625723,-0.20576600085008945,0.650720235331475,70318
0553092537,9,6.0,1537.0,118.0,10.416897,-0.9476558612695865,1.024726809223553,70336
067003231X,6,7.0,3988.0,1298.0,3.6398072,-0.20576600085008945,0.5068715530652912,70345
0380705648,7,5.0,5414.0,93.0,9.643258,0.16517892935965903,1.024726809223553,70379
0030000831,10,5.0,3274.0,559.0,13.140797,1.6489586501986528,0.21917418853292342,70415
0060520868,8,7.0,567.0,357.0,10.891844,1.6489586501986528,0.21917418853292342,70415
0062720066,10,6.0,274.0,534.0,2.5523024,1.6489586501986528,0.21917418853292342,70415
0062720465,10,6.0,4503.0,534.0,2.5732875,1.6489586501986528,0.21917418853292342,70415
0066211115,8,7.0,293.0,528.0,5.246028,1.6489586501986528,0.21917418853292342,70415
0373193505,7,6.0,2878.0,1119.0,15.184364,1.6489586501986528,0.21917418853292342,70415
0385177690,9,5.0,1891.0,752.0,4.72498,1.6489586501986528,0.21917418853292342,70415
0446310727,8,5.0,3552.0,1327.0,1.5344018,1.6489586501986528,0.21917418853292342,70415
0449204766,8,5.0,3552.0,110.0,1.5307119,1.6489586501986528,0.21917418853292342,70415
0449907139,10,6.0,2266.0,110.0,4.1990943,1.6489586501986528,0.21917418853292342,70415
0671797301,10,6.0,1978.0,1234.0,6.0569825,1.6489586501986528,0.21917418853292342,70415
088166247X,10,6.0,633.0,775.0,2.0086184,1.6489586501986528,0.21917418853292342,70415
0894808559,10,6.0,1023.0,1371.0,2.6682546,1.6489586501986528,0.21917418853292342,70415
1561380377,10,6.0,4775.0,1071.0,12.263243,1.6489586501986528,0.21917418853292342,70415
1559720646,8,6.0,2199.0,168.0,5.617119,1.2780137199889046,0.1328649791732131,70460
0060917059,9,6.0,501.0,929.0,13.469261,0.16517892935965903,0.19040445207968665,70461
0830714596,10,6.0,2252.0,1043.0,14.140847,-0.20576600085008945,0.1328649791732131,70477
0452279852,7,6.0,4289.0,961.0,2.692049,-0.576710931059838,-1.4207007893015728,70541
0373484178,9,7.0,4944.0,1119.0,6.294306,-0.9476558612695865,0.7082597082379486,70543
0749930527,7,0.0,1982.0,723.0,26.216118,0.16517892935965903,-2.283792882898676,70550
